Place_ID,Operator,Bussiness_Status,Location_Name,Address,Latitude,Longitude,Usage,Number_of_Connectors,Min_Power_kW,Max_Power_kW,Max_Charging_Type,Rapid_Charge_Available,Fast_Charge_Available,Slow_Charge_Available
252382,Shell Recharge Solutions (UK),Unknown,Churchill Gardens road,"Churchill Gardens road, London, SW1V 3BY",51.486296,-0.143123,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
5833,Total Energies (UK),Operational,Lupus Street,"Lupus Street, Westminster, SW1V 4NA",51.4877184,-0.1427474,Public - Membership Required,2,4.0,7.0,Fast,No,Yes,Yes
252448,Shell Recharge Solutions (UK),Unknown,54 Sutherland Street,"54 Sutherland Street, London, SW1V 4JZ",51.487643,-0.143631,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252474,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1V 4EE",51.488222,-0.14255,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
252456,Shell Recharge Solutions (UK),Unknown,outside furness house,"outside furness house, London, SW1V 4PB",51.487946,-0.141136,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
252510,Shell Recharge Solutions (UK),Unknown,Cambridge St 129,"Cambridge St 129, London, SW1V 4QA",51.488979,-0.141285,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252525,Shell Recharge Solutions (UK),Unknown,Cambridge St 125,"Cambridge St 125, London, SW1V 4PZ",51.489229,-0.141774,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252520,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1V 4NF",51.489102,-0.144157,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
252521,Shell Recharge Solutions (UK),Unknown,Winchester St 45,"Winchester St 45, London, SW1V 4NY",51.489132,-0.143979,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252544,Shell Recharge Solutions (UK),Unknown,Winchester St 56,"Winchester St 56, London, SW1V 4NH",51.489512,-0.144893,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252495,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1V 4LB",51.488683,-0.145797,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
252513,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1V 4JU",51.489,-0.14607,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
19477,BP Pulse (UK),Operational,Q-Park - Pimlico Car Park,"Cumberland Street,, London, SW1V 4LY",51.4899757,-0.1460507,Public - Membership Required,2,3.0,7.0,Fast,No,Yes,Yes
264614,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1V 4NH",51.49,-0.14524,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
264615,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1V 4QQ",51.49,-0.14399,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
264626,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1P 1HX",51.495,-0.1407,Public - Pay At Location,1,4.8,4.8,Slow,No,No,Yes
252677,Shell Recharge Solutions (UK),Unknown,Belgrave Road 79,"Belgrave Road 79, London, SW1V 2BG",51.491682,-0.140751,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252669,Shell Recharge Solutions (UK),Unknown,Belgrave Rd 73,"Belgrave Rd 73, London, SW1V 2BG",51.491452,-0.140274,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252599,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1V 2DB",51.490299,-0.140177,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
103233,POD Point (UK),Unknown,Met Police-Belgravia,"202-206 Buckingham Palace Road, London, SW1W 9SX",51.491497,-0.149469,"Private - For Staff, Visitors or Customers",1,22.0,22.0,Fast,No,Yes,No
252586,Shell Recharge Solutions (UK),Unknown,outside furness house,"outside furness house, London, SW1V 4JN",51.490137,-0.147088,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
252595,Shell Recharge Solutions (UK),Unknown,Opp. Furness House,"Opp. Furness House, London, SW1V 4JN",51.490218,-0.14713,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
136109,Shell Recharge Solutions (UK),Unknown,50 Warwick Square,"50 Warwick Square, London, SW1V 2AJ",51.490102,-0.141431,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136115,Shell Recharge Solutions (UK),Unknown,Warwick Square 56,"Warwick Square 56, London, SW1V 2AJ",51.490552,-0.14102,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252649,Shell Recharge Solutions (UK),Unknown,Warwick Square 10,"Warwick Square 10, London, SW1V 2EL",51.491041,-0.141458,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136112,Shell Recharge Solutions (UK),Unknown,St George's Dr 40,"St George's Dr 40, London, SW1V 4BP",51.490384,-0.142807,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252630,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1V 4BN",51.490789,-0.143675,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
252624,Shell Recharge Solutions (UK),Unknown,St George's Dr 45,"St George's Dr 45, London, SW1V 4DG",51.49069,-0.14347,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
101893,BP Pulse (UK),Operational,Q-Park,"Q,  SW1V 4LR",51.4902,-0.1463,Public - Membership Required,3,43.0,50.0,Rapid,Yes,No,No
264620,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1V 4QH",51.491,-0.14579,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
252671,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1V 1PH",51.491559,-0.144055,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
214176,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, SW1V 4QJ",51.492,-0.1466,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
252739,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1V 1NP",51.493,-0.1441,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
268033,Total Energies (UK),Unknown,Gillingham Street,"84 Gillingham Street, City of Westminster, SW1V 1HU",51.493137,-0.143204,Public,1,22.0,22.0,Fast,No,Yes,No
252710,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1V 1PJ",51.492262,-0.14321,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
252692,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1V 1PJ",51.492,-0.14352,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
252668,Shell Recharge Solutions (UK),Unknown,81B Warwick Way,"81B Warwick Way, London, SW1V 1QP",51.491413,-0.142879,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
126141,POD Point (UK),Unknown,Dolphin Living,"11, Belgrave Road, London, SW1V 1RB",51.492462,-0.141954,"Private - For Staff, Visitors or Customers",1,7.0,7.0,Fast,No,Yes,No
252673,Shell Recharge Solutions (UK),Unknown,72A Warwick Way,"72A Warwick Way, London, SW1V 1RZ",51.491579,-0.14196,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
252737,Shell Recharge Solutions (UK),Unknown,Guildhouse St 6,"Guildhouse St 6, London, SW1V 1JE",51.492967,-0.142259,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
285889,Total Energies (UK),Unknown,Wilton Road,"105 Wilton Road, Westminster, SW1V 1DZ",51.493336,-0.141381,Public,1,22.0,22.0,Fast,No,Yes,No
99806,Charge & Drive (Fortum - NO),Operational,Engenie - London Office,"Portland House, Bressenden Place, London, SW1E 5RS",51.497177,-0.141294,Public - Membership Required,1,7.0,7.0,Fast,No,Yes,No
253070,Shell Recharge Solutions (UK),Unknown,14 Stafford Place,"14 Stafford Place, London, SW1E 6NP",51.498965,-0.141783,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
77654,POD Point (UK),Unknown,Dornan Engineering,"Multiplex Construction Office,  London, SW1E 5DU",51.498136,-0.142448,"Private - For Staff, Visitors or Customers",1,7.0,7.0,Fast,No,Yes,No
19476,Total Energies (UK),Operational,Victoria Station,"Victoria Station Car Park,  London, SW1W 9SJ",51.4952621,-0.1457219,Public - Membership Required,1,7.0,7.0,Fast,No,Yes,No
252892,Shell Recharge Solutions (UK),Unknown,21 Ebury Street,"21 Ebury Street, London, SW1W 0LD",51.49638,-0.146972,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
264630,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1W 9HJ",51.496,-0.1484,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
264625,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1W 9DU",51.495,-0.14899,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
52889,BP Pulse (UK),Not Operational,Wilton Street,"33 Wilton Street, London, SW1X 7AX",51.498959,-0.148498,Public - Membership Required,2,7.0,7.0,Fast,No,Yes,No
252906,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, SW1W 9DB",51.496693,-0.149326,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
52918,BP Pulse (UK),Operational,NCP Carrington Street,"Mayfair, London, W1J 7AF",51.506001,-0.146775,Public - Membership Required,1,3.0,3.0,Slow,No,No,Yes
253462,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1J 5DJ",51.508257,-0.146484,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
53025,BP Pulse (UK),Operational,Berkeley Square,"Berkeley Square, London, W1J 6EG",51.509495,-0.144767,Public - Membership Required,3,3.0,7.0,Fast,No,Yes,Yes
125894,BP Pulse (UK),Operational,Berkeley Square,"Berkeley Square, Westminster, W1J 6ES",51.509472,-0.14487,Public - Membership Required,1,7.0,7.0,Fast,No,Yes,No
253491,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1J 8NR",51.50908,-0.143872,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
4400,BP Pulse (UK),Operational,Albemarle Street,"Albemarle Street, London, W1S 4BS",51.5096839873231,-0.142478942871094,Public - Membership Required,2,3.0,7.0,Fast,No,Yes,Yes
460396,Total Energies (UK),Operational,15 Berkeley Square,"15 Berkeley Square,  W1J 6EG",51.509871967635604,-0.1453217303424026,Public,1,22.0,22.0,Fast,No,Yes,No
253484,Shell Recharge Solutions (UK),Unknown,South St 51,"South St 51, London, W1K 2XL",51.508812,-0.149514,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253496,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1J 5RQ",51.509231,-0.14889,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
286036,Shell Recharge Solutions (UK),Unknown,7 Buckingham Palace Rd,"7 Buckingham Palace Rd, London, SW1W 0PP",51.508123,-0.14861,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
52879,BP Pulse (UK),Operational,Q-Park Burlington Street,"3-9 Old Burlington Street, London, W1S 3AF",51.510632,-0.14051870000003,Public - Membership Required,2,3.0,7.0,Fast,No,Yes,Yes
253603,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, W1S 2AT",51.512568,-0.142311,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
214237,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, W1B 2LY",51.514586,-0.142564,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
173531,Shell Recharge Solutions (UK),Unknown,14 St George Street,"14 St George Street, London, W1S 1FH",51.512844,-0.143349,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253550,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, W1K 3QU",51.511441,-0.145558,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253567,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1K 4PS",51.511983,-0.146098,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
268054,Total Energies (UK),Unknown,Grosvenor Street,"18 Grosvenor Street, City of Westminster, W1K 4PZ",51.512165,-0.145341,Public,1,22.0,22.0,Fast,No,Yes,No
4405,BP Pulse (UK),Operational,NCP Grosvenor Hill,"21 Grosvenor Hill, London, W1K 3QQ",51.510944,-0.146848,Public - Membership Required,1,3.0,3.0,Slow,No,No,Yes
253752,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1G 0AT",51.516004,-0.148667,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
264655,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1G 8YW",51.519,-0.14875,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253911,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1G 8SE",51.519871,-0.149048,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
91671,BP Pulse (UK),Operational,Q-Park Harley Street,"Q-Park Harley Street, Queen Anne Mews, W1G 9HF",51.517899,-0.145713,Public - Membership Required,2,3.0,7.0,Fast,No,Yes,Yes
75294,Tesla (Tesla-only charging),Operational,Q-Park Harley Street,"Queen Anne Mews, London, W1G 9HF",51.517933,-0.145537,Public - Membership Required,1,22.0,22.0,Fast,No,Yes,No
253865,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1G 9LD",51.518409,-0.14572,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253849,Shell Recharge Solutions (UK),Unknown,22 Harley Street,"22 Harley Street, London, W1G 9PL",51.518042,-0.146497,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
112483,BP Pulse (UK),Operational,Q-Park Oxford Street,"Q-Park Oxford Street, Cavendish Square, W1G 0PN",51.516201,-0.145986,Public - Membership Required,2,3.0,7.0,Fast,No,Yes,Yes
107262,Total Energies (UK),Operational,5 Cavendish Square,"5 Cavendish Square, London, W1G 0PG",51.5167634,-0.1439865,Public - Membership Required,6,4.0,7.0,Fast,No,Yes,Yes
75386,Tesla (Tesla-only charging),Operational,Q-Park Oxford Street,"Cavendish Square, London, W1G 0PN",51.516593,-0.144297,Public - Membership Required,1,12.0,12.0,Fast,No,Yes,No
5507,BP Pulse (UK),Partly Operational (Mixed),Q-Park Oxford Street,"Cavendish Square, Mayfair, W1G 0PN",51.5166,-0.1444,Public - Membership Required,5,3.0,50.0,Rapid,Yes,Yes,Yes
115064,BP Pulse (UK),Partly Operational (Mixed),Q-Park Oxford Street Car Park,"Cavendish Square, London, W1G 0PN",51.516525,-0.144647,Public - Membership Required,3,43.0,50.0,Rapid,Yes,No,No
264656,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1B 1LU",51.519,-0.14362,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253907,Shell Recharge Solutions (UK),Unknown,107 Great Portland Street,"107 Great Portland Street, London, W1W 6QG",51.519591,-0.14255,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253915,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1W 6RR",51.519929,-0.141256,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
264657,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1W 6SF",51.519,-0.14093,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253906,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1W 6TU",51.519579,-0.140208,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253873,Shell Recharge Solutions (UK),Unknown,47 Wells Street,"47 Wells Street, London, W1T 3PW",51.518602,-0.14007,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254022,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, W1B 1PE",51.523106,-0.147377,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253992,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1G 6BD",51.522387,-0.148563,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
136315,Shell Recharge Solutions (UK),Unknown,Upper Wimpole St 13,"Upper Wimpole St 13, London, W1G 6LP",51.521287,-0.149635,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136311,Shell Recharge Solutions (UK),Unknown,Upper Wimpole St 22,"Upper Wimpole St 22, London, W1G 6NB",51.520719,-0.149381,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136318,Shell Recharge Solutions (UK),Unknown,Devonshire Pl 36,"Devonshire Pl 36, London, W1G 6JR",51.52182,-0.149928,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136320,Shell Recharge Solutions (UK),Unknown,Devonshire Pl 9,"Devonshire Pl 9, London, W1G 6HR",51.522135,-0.149921,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253937,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1W 5NU",51.520629,-0.142295,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253957,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, W1W 5DH",51.52111,-0.141474,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253953,Shell Recharge Solutions (UK),Unknown,junc.  Hanson Street,"junc.  Hanson Street, London, W1W 5DH",51.521,-0.14107,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253979,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1W 5BD",51.522,-0.14216,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254004,The GeniePoint Network ( EQUANS EV Solutions ),Unknown,RegentsPark,"Carburton St, London, W1W 5EE",51.52269,-0.14275,Public - Pay At Location,2,7.0,7.0,Fast,No,Yes,No
253935,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1W 6JN",51.520535,-0.143672,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253952,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1W 5BY",51.521,-0.14468,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
132776,Total Energies (UK),Operational,Portland Place,"52 Portland Place, London, W1B 1NH",51.52046,-0.145034,Public - Membership Required,5,4.0,22.0,Fast,No,Yes,Yes
253946,Shell Recharge Solutions (UK),Unknown,Weymouth St 24,"Weymouth St 24, London, W1G 7BW",51.520848,-0.146447,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253965,Shell Recharge Solutions (UK),Operational,80 Portland Place ,"80 Portland Place , London, W1B 1QN",51.521281,-0.145618,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
256253,Shell Recharge Solutions (UK),Operational,80 Portland Place,"Portland Place, London, W1B 1QN",51.521281,-0.145618,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136319,Shell Recharge Solutions (UK),Unknown,12 Devonshire St,"12 Devonshire St, London, W1G 7AB",51.521965,-0.146617,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
253986,Shell Recharge Solutions (UK),Unknown,7 Devonshire St,"7 Devonshire St, London, W1W 5DY",51.522169,-0.14507,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
253978,Shell Recharge Solutions (UK),Unknown,opp.,"opp., London, W1W 5HA",51.522,-0.14408,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254003,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W1W 5HG",51.522638,-0.1445,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254062,ESB Energy (UK),Unknown,"Albany Street, Camden","Albany Street, Camden, London NW1 4DF, UK, Camden, NW1 1DF",51.524472,-0.144152,Public - Pay At Location,3,43.0,50.0,Rapid,Yes,No,No
254078,ESB Energy (UK),Unknown,Osnaburgh Street,"Osnaburgh Street, Camden, London, NW13UP",51.524895,-0.143177,Public - Pay At Location,3,43.0,50.0,Rapid,Yes,No,No
254018,Shell Recharge Solutions (UK),Unknown,opp.,"opp., London, W1W 5AQ",51.523,-0.14348,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
46903,Total Energies (UK),Operational,Warren Street,"33 Warren Street, London, W1T 5NH",51.5235198315238,-0.142149912303122,Public - Membership Required,2,4.0,7.0,Fast,No,Yes,Yes
254019,Shell Recharge Solutions (UK),Unknown,Opp.,"Opp., London, W1W 5BG",51.523,-0.14245,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
173428,Shell Recharge Solutions (UK),Unknown,33a Conway Street,"33a Conway Street, London, W1T 6BG",51.52357,-0.141419,Public,1,3.7,3.7,Slow,No,No,Yes
254277,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, NW1 3RG",51.529454,-0.141411,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254267,Shell Recharge Solutions (UK),Unknown,Cumberland Market os thirlmere,"Cumberland Market os thirlmere, London, NW1 4EN",51.529108,-0.143416,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136396,Shell Recharge Solutions (UK),Unknown,Cumberland Market (outside Grisdale),"Cumberland Market (outside Grisdale), London, NW1 3QL",51.529084,-0.142585,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136393,Shell Recharge Solutions (UK),Unknown,NW1 3QL,"Osnaburgh Street (Outside Grasmere), London, NW1 3QL",51.528867,-0.142614,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
268079,Total Energies (UK),Unknown,Varndell Street,"4 Varndell Street, Camden Town, NW1 3RG",51.529373,-0.140519,Public,1,22.0,22.0,Fast,No,Yes,No
173432,Shell Recharge Solutions (UK),Unknown,11a Fitzroy Square,"11a Fitzroy Square, London, W1T 6BU",51.523643,-0.140151,Public,1,3.7,3.7,Slow,No,No,Yes
82091,Tesla (Tesla-only charging),Operational,Citipark Clipstone Street,"Clipstone Street Car Park, London, W1W 5DG",51.521862,-0.140954,Public - Membership Required,1,7.0,7.0,Fast,No,Yes,No
253940,Shell Recharge Solutions (UK),Unknown,New Cavendish St 115,"New Cavendish St 115, London, W1W 6UW",51.520653,-0.140274,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173414,Shell Recharge Solutions (UK),Unknown,49 Mornington Terrace,"49 Mornington Terrace, London, NW1 7RT",51.535871,-0.144386,Public,1,3.7,3.7,Slow,No,No,Yes
173425,Shell Recharge Solutions (UK),Unknown,30 Augustus Street,"30 Augustus Street, London, NW1 3TB",51.531195,-0.141883,Public,1,3.7,3.7,Slow,No,No,Yes
173429,Shell Recharge Solutions (UK),Unknown,19 Mornington Place,"19 Mornington Place, London, NW1 7RW",51.533607,-0.141407,Public,1,3.7,3.7,Slow,No,No,Yes
268092,Total Energies (UK),Unknown,Mornington Terrace,"14 Mornington Terrace, Camden Town, NW1 7RR",51.534378,-0.142593,Public,1,22.0,22.0,Fast,No,Yes,No
173422,Shell Recharge Solutions (UK),Unknown,29 Mornington Terrace,"29 Mornington Terrace, London, NW1 7RS",51.535056,-0.143487,Public,1,3.7,3.7,Slow,No,No,Yes
136420,Shell Recharge Solutions (UK),Unknown,Albert St 67,"Albert St 67, London, NW1 7LX",51.535587,-0.142735,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173426,Shell Recharge Solutions (UK),Unknown,69 Mornington Street,"69 Mornington Street, London, NW1 7QD",51.535019,-0.141875,Public,1,3.7,3.7,Slow,No,No,Yes
268094,Total Energies (UK),Unknown,Arlington Road,"49 Arlington Road, Camden Town, NW1 7ES",51.53567,-0.141286,Public,1,22.0,22.0,Fast,No,Yes,No
254485,Shell Recharge Solutions (UK),Unknown,Albert St 87,"Albert St 87, London, NW1 7RX",51.536163,-0.143204,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136425,Shell Recharge Solutions (UK),Unknown,Parkway 105,"Parkway 105, London, NW1 7PP",51.536914,-0.145977,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173411,Shell Recharge Solutions (UK),Unknown,18 Gloucester Crescent,"18 Gloucester Crescent, London, NW1 7EE",51.538518,-0.145542,Public,1,3.7,3.7,Slow,No,No,Yes
173403,Shell Recharge Solutions (UK),Unknown,31 Oval Road,"31 Oval Road, London, NW1 7DJ",51.539739,-0.147833,Private - Restricted Access,1,3.7,3.7,Slow,No,No,Yes
136434,Shell Recharge Solutions (UK),Unknown,Oval Rd 13,"Oval Rd 13, London, NW1 7EA",51.538767,-0.147251,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
268100,Total Energies (UK),Unknown,Gloucester Avenue,"28 Gloucester Avenue, Camden Town, NW1 7BQ",51.538254,-0.148867,Public,1,22.0,22.0,Fast,No,Yes,No
13145,Total Energies (UK),Operational,"Greenland Street, Camden","Greenland Street, Camden, NW1 0ND",51.538454,-0.141029,Public,3,3.0,7.0,Fast,No,Yes,Yes
268080,Total Energies (UK),Unknown,Mackworth Street,"Mackworth Street, Camden Town, NW1 3RB",51.530468,-0.140503,Public,1,22.0,22.0,Fast,No,Yes,No
268105,Total Energies (UK),Unknown,Jamestown Road,"35 Jamestown Road, Camden Town, NW1 7DB",51.54013,-0.145921,Public,1,22.0,22.0,Fast,No,Yes,No
286201,POD Point (UK),Unknown,Sainsbury's Camden,"17-21 Camden Road, London, NW1 9LJ",51.540221,-0.141349,Public,2,7.0,7.0,Fast,No,Yes,No
286202,POD Point (UK),Unknown,Sainsbury's Camden,"17-21 Camden Road, London, NW1 9LJ",51.540259,-0.141412,Public,2,7.0,7.0,Fast,No,Yes,No
254608,Shell Recharge Solutions (UK),Unknown,Castle Rd 9,"Castle Rd 9, London, NW1 8PT",51.545228,-0.142978,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
286269,ChargePoint,Unknown,Powra,"1 Prince of Wales Road, London, NW5 3LW",51.546467,-0.142678,Public,1,22.0,22.0,Fast,No,Yes,No
125461,Total Energies (UK),Operational,Kelly Street,"40 Kelly Street, London, NW1 8PG",51.545989,-0.143822,Public - Membership Required,2,4.0,7.0,Fast,No,Yes,Yes
173418,Shell Recharge Solutions (UK),Unknown,60 Castlehaven Road,"60 Castlehaven Road, London, NW1 8PU",51.544398,-0.143976,Public,1,3.7,3.7,Slow,No,No,Yes
268136,Total Energies (UK),Unknown,Hadley Street,"36 Hadley Street, Camden Town, NW1 8TA",51.545113,-0.145848,Public,1,22.0,22.0,Fast,No,Yes,No
254592,Shell Recharge Solutions (UK),Unknown,53 Hartland Road,"53 Hartland Road, London, NW1 8DB",51.543623,-0.145844,Public,1,3.7,3.7,Slow,No,No,Yes
254593,Shell Recharge Solutions (UK),Unknown,42 Castlehaven Road,"42 Castlehaven Road, London, NW1 8PU",51.543734,-0.144091,Public,1,3.7,3.7,Slow,No,No,Yes
173416,Shell Recharge Solutions (UK),Unknown,32 Castlehaven Road,"32 Castlehaven Road, London, NW1 8PU",51.543245,-0.144122,Public,1,3.7,3.7,Slow,No,No,Yes
